id,text,url,llama,entity_presence,svm_1,id_new,gemini-flash_faiss_loc,gemini-flash_faiss,gemini-flash_faiss_country
197,"Antiques on display in a shop in Worcester, Worcester, Worcestershire, England.",https://www.verywellmind.com/thmb/rqLehsCtBY8KrguW0dElpSoLysA=/400x250/filters:no_upscale():max_bytes(150000):strip_icc()/GettyImages-133657492web-56bb4aa23df78c0b136ec173.jpg,united kingdom,yes,1.0,181,england,"['england', 'brazil', 'scotland', 'holland', 'brasil', 'ireland', 'italy', 'east of england', 'uk', 'wales']",united kingdom
297,"Fine art supply store, L. Cornelissen & Son, on 7th October 2015 in London, United Kingdom. The artist supply shop sells high end, hard to find artist materials in central London and has been trading since 1855.",https://m.psecn.photoshelter.com/img-get2/I0000uTLQihxpaJ0/fill=/fit=180x180/I0000uTLQihxpaJ0.jpg,united kingdom,yes,1.0,277,london,"['london', 'west london', 'south london', 'new london', 'central london', 'north london', 'city of london', 'east london', 'greater london', 'inner london']",united kingdom
514,my Grandparents shop 1960's selsey,https://i.pinimg.com/736x/f0/82/cf/f082cfb31c1713c28b3ac4d75354d208--grandparents.jpg,united kingdom,yes,1.0,480,selsey,"['selsey', 'selongey', 'seward', 'seigy', 'seyhan', 'semey', 'seydikemer', 'seyssuel', 'seugy', 'selb']",united kingdom
782,Houses of parliament jubilee gift shop designed by,https://i.pinimg.com/originals/1c/cb/3d/1ccb3d8baa839543393fef1bd813cb1e.jpg,united kingdom,no,1.0,725,no,['no'],united kingdom
966,Shop to let A1 or A3 Use (opposite Wealdstone Station HA3 5AB),https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/yfsAAOSwhQhY1ULt/$_118.JPG,united kingdom,no,1.0,893,wealdstone station,"['lemoore station', 'college station', 'lake station', ""thompson's station"", 'laurys station', 'wells beach station', 'meridian station', 'port jefferson station', 'whitehouse station', 'werrington']",united kingdom
1011,? Newtown. Alsop's House Furnishers Shop.,https://i.ebayimg.com/thumbs/images/g/ILQAAOSw8-tWXZnX/s-l225.jpg,no,yes,1.0,934,newtown,"['newtown', 'town of newtown', 'borough of newtown', 'village of newtown', 'newtownards', 'newtown grant', 'newtown cunningham', 'newtownhamilton', 'newtownabbey', 'newtownmountkennedy']",united kingdom
1025,Hartington cheese shop,https://www.hoegrangeholidays.co.uk/wp-content/uploads/2016/10/Hartington-Cheese-Shop.jpg,united kingdom,yes,1.0,946,no,['no'],united kingdom
1174,Our Mobility Shop in Beeston,http://www.parkgatemobility.co.uk/wp-content/uploads/2015/05/20150513_113618-e1501492492662.jpg,united kingdom,yes,1.0,1086,beeston,"['beeston spring', 'baston', 'beesten', 'beeskow', 'beeville', 'farmington', 'queenton', 'herston', 'marbleton', 'rockton']",united kingdom
1557,"Luxury Coffee Shop and Presseco Lounge Bar Business for Sale in Sheffield, South Yorkshire",https://i.ebayimg.com/00/s/MzY4WDQ2NA==/z/xQUAAOSw6-hYm0w-/$_118.JPG,united kingdom,yes,1.0,1441,sheffield,"['sheffield', 'city of sheffield', 'town of sheffield', 'village of sheffield', 'doncaster', 'sheffield lake', 'rotherham', 'city of sheffield lake', 'yorkshire', 'milnthorpe']",united kingdom
1843,How to Get 20% Off Your Morrisons Weekly Supermarket Shop,https://marketoracle.co.uk/images/2018/Dec/morrisons-20pcent-discount.jpg,no,yes,1.0,1701,no,['no'],united kingdom
2082,"SS8983 : Breakers corner shop and off-license, Aberkenfig by Jaggery",https://s0.geograph.org.uk/geophotos/03/39/16/3391608_9e6359cd_213x160.jpg,united kingdom,yes,1.0,1924,aberkenfig,"['aberkenfig', 'abermain', 'aberystwyth', 'abercarn', 'abercynon', 'abévé', 'aberdare', 'borken', 'abeilhan', 'moerkerke']",united kingdom
2149,British Heart Foundation Charity Shop,http://www.hvpropertyclearance.co.uk/wp-content/uploads/2014/04/British-Heart-Foundation-Charity-Shop.jpg,no,yes,1.0,1984,no,['no'],united kingdom
2295,Fish & Chip Shop in Swindon For Sale,https://www.nationwidebusinesses.co.uk/members/photos/R6839a.jpg,united kingdom,yes,1.0,2121,swindon,"['swindon', 'borough of swindon', 'brentford', 'stockport', 'stamford', 'warrington', 'portsmouth', 'leeds', 'wigan', 'huddersfield']",united kingdom
2427,"Britain's Prime Minister Theresa May speaks with Jerry Rook visits a local butchers shop in her constituency of Maidenhead ahead of Small Business Saturday, in Maidenhead, Britain December 2, 2016. REUTERS/Stefan Wermuth - RTSUC7X",https://i1.wp.com/www.michaellaitman.com/he/files/2016/12/RTSUC7X1.jpg?resize=550%2C367,britain,yes,1.0,2241,britain,"['england', 'great britain', 'uk', 'scotland', 'new britain', 'cañada', 'canada', 'ireland', 'brits', 'china']",united kingdom
2748,The strangely named Everton Two shop.,https://footballtripper.com/wp-content/uploads/everton-fc-club-shop.jpg,united kingdom,yes,1.0,2542,no,['no'],united kingdom
2796,Love Brand and Co swimwear shop in London's Notting Hill,https://www.streetsensation.co.uk/snaps/love-brand-swimwear-shop-notting-hill-london.jpg,united kingdom,yes,1.0,2584,london,"['london', 'west london', 'south london', 'new london', 'central london', 'north london', 'city of london', 'east london', 'greater london', 'inner london']",united kingdom
2846,A shop worker at Morrisons with comedian Eddie Izzard and MP Jim Knight,https://editorial01.shutterstock.com/wm-preview-450/1175391h/5fccc499/eddie-izzard-campaigning-for-the-labour-party-weymouth-dorset-britain-shutterstock-editorial-1175391h.jpg,no,no,1.0,2628,no,['no'],united kingdom
3153,Tattoo shop in Camden,https://i1.wp.com/secret-traveller.com/wp-content/uploads/2015/04/DSC_5880.jpg?resize=800%2C536,united kingdom,yes,1.0,2908,camden,"['camden', 'camden town', 'city of camden', 'town of camden', 'camden south', 'camdenton', 'camden haven', 'camden park', 'village of camden', 'city of camdenton']",united kingdom
3327,Split level Shop space to rent with ground and basement floors in Holloway N7,http://www.londonlivework.co.uk/LondonLW/wp-content/uploads/2018/11/londonlivework-pics_38-500x375.jpg,united kingdom,yes,1.0,3068,holloway,"['holloway', 'oliveira', 'santos', 'río jiménez', 'ricardo', 'silva', 'moreno', 'malik', 'pereira', 'villa jiménez']",united kingdom
3386,Search and Rescue stationery shop // 129 Stoke Newington Church Street London N16 0UH // m-sat 10:30 - 6:30 sun 11-6,https://i.pinimg.com/736x/b2/e8/df/b2e8df1ed87e67d50cf67136b991f7ee.jpg,united kingdom,yes,1.0,3125,london,"['london', 'west london', 'south london', 'new london', 'central london', 'north london', 'city of london', 'east london', 'greater london', 'inner london']",united kingdom
3441,monki to open third uk shop in westfield stratford city news,http://t0.gstatic.com/images?q=tbn:ANd9GcRnV0MNVGfJHDrnA_3abmjQPdc1Ef_sy65PNTefkYI83JsCLLGzZg,united kingdom,yes,1.0,3175,uk,"['uk', 'so uk', 'cañada', 'canada', 'london', 'england', 'scotland', 'ireland', 'west london', 'united states']",united kingdom
3971,"Blanchland, post offcie and shop, Northumberland, with Brompton bicycle carrying camping gear","https://static.wixstatic.com/media/6ef684_06fb41b625aa4a8c8d6a5940ff76b357~mv2_d_4608_3440_s_4_2.jpg/v1/fill/w_364,h_272,al_c,q_80,usm_0.66_1.00_0.01/6ef684_06fb41b625aa4a8c8d6a5940ff76b357~mv2_d_4608_3440_s_4_2.jpg",united kingdom,yes,1.0,3662,northumberland,"['northumberland', 'town of northumberland', 'borough of northumberland', 'northumberland county', 'northumberland park', 'cumbria', 'surrey', 'aberdeenshire', 'cheshire', 'peterborough']",united kingdom
4106,"Summer sales sign in Truro (Cornwall) shop window. Metaphor high street squeeze, retail squeeze. - Stock Photo",https://l450v.alamy.com/450v/p243eb/summer-sales-sign-in-truro-cornwall-shop-window-metaphor-high-street-squeeze-retail-squeeze-p243eb.jpg,united kingdom,yes,1.0,3779,truro,"['truro', 'tršić', 'trun', 'trstín', 'trn', 'town of truro', 'troense', 'tršice', 'trogen', 'cauro']",united kingdom
4243,"Shop signs and colourful bunting in The Lanes, Brighton, East Sussex, UK on a sunny summer day - Stock Photo",https://l450v.alamy.com/450v/gkj30c/shop-signs-and-colourful-bunting-in-the-lanes-brighton-east-sussex-gkj30c.jpg,united kingdom,yes,1.0,3903,uk,"['uk', 'so uk', 'cañada', 'canada', 'london', 'england', 'scotland', 'ireland', 'west london', 'united states']",united kingdom
4269,The Treasury Craft Shop In Kidderminster To Close Kidderminster,https://www.kidderminstershuttle.co.uk/resources/images/9736375.jpg?display=1&htype=0&type=responsive-gallery,united kingdom,yes,1.0,3925,kidderminster,"['kidderminster', 'bedminster', 'southminster', 'upminster', 'exminster', 'leominster', 'ilminster', 'lloydminster', 'axminster', 'city of leominster']",united kingdom
254,toy shop in Germany,https://i.pinimg.com/236x/86/09/f1/8609f110e48138d275e126089c18ca13--toy-shop-display-toys-shop.jpg,germany,yes,1.0,234,germany,"['brasil', 'england', 'brazil', 'italy', 'holland', 'deutschlandsberg', 'berlin', 'berlín', 'switzerland', 'belgium']",germany
558,Voo-Store-Berlin-Fashion-Shop-Concept-Sore-1,https://www.cremeguides.com/wp-content/uploads/2013/08/Voo-Store-Berlin-Fashion-Shop-Concept-Sore-1.jpeg,germany,yes,1.0,521,berlin,"['berlin', 'berlín', 'city of berlin', 'east berlin', 'new berlin', 'town of berlin', 'berlin, stadt', 'land berlin', 'city of new berlin', 'berlin treptow']",germany
1543,Inside the Biggest African Textiles Shop in Germany (English),https://i.ytimg.com/vi/nsvecUsLhpU/0.jpg,germany,yes,1.0,1428,germany,"['brasil', 'england', 'brazil', 'italy', 'holland', 'deutschlandsberg', 'berlin', 'berlín', 'switzerland', 'belgium']",germany
5501,"West Berlin, West Germany<br /> November 11, 1989 <br /> <br /> East Germans shop at Woolworth for the first time in West Berlin. East Germans travel to the West after the East German government lifted travel and emigration restrictions regulations on November 9, 1989.",http://cdn.c.photoshelter.com/img-get/I0000GvoU_PoDRS8/t/170/I0000GvoU_PoDRS8.jpg,germany,yes,1.0,5059,west berlin,"['east berlin', 'berlin', 'berlín', 'city of berlin', 'town of berlin', 'new berlin', 'berlin, stadt', 'land berlin', 'city of new berlin', 'town of new berlin']",germany
6029,Gerald and Melis in an organic food shop in Berlin,https://youngfoee.eu/wp-content/uploads/2018/10/organic.png,germany,yes,1.0,5548,berlin,"['berlin', 'berlín', 'city of berlin', 'east berlin', 'new berlin', 'town of berlin', 'berlin, stadt', 'land berlin', 'city of new berlin', 'berlin treptow']",germany
9306,Zalando Beauty Station by Batek Architekten | Shop interiors,https://image.architonic.com/imgArc/project-1/4/5210516/batek-architekten-zalando-beauty-station-architonic-zalandobeauty-marcuswend-dscf6421-14.jpg,no,yes,1.0,8587,no,['no'],germany
12279,Christmas shop windows in munich at night Stock Footage,https://d3thflcq1yqzn0.cloudfront.net/039803712_iconm.jpeg,germany,yes,1.0,11314,munich,"['munich', 'münchenstein', 'bavaria', 'kirchheim b.münchen', 'berlin', 'berlín', 'kirchheim bei münchen', 'münchendorf', 'landkreis münchen', 'garching b.münchen']",germany
13901,Cardboard pop up store shop Munich shoe sneaker exhibitor produced by Cartonlab.,https://i.pinimg.com/236x/ca/02/cf/ca02cf5fe5561babf4c09c776e1172d5.jpg,germany,yes,1.0,12819,munich,"['munich', 'münchenstein', 'bavaria', 'kirchheim b.münchen', 'berlin', 'berlín', 'kirchheim bei münchen', 'münchendorf', 'landkreis münchen', 'garching b.münchen']",germany
15703,"Olympus equipment shop window. Olympus equipment lenses, bags, cameras at Photokina (23.-28.09.2008 Stock Images",https://thumbs.dreamstime.com/t/olympus-equipment-shop-window-6543874.jpg,germany,yes,1.0,14489,no,['no'],germany
18884,"""Bakery """"Prökuls"""" (german for """"Priekulė"""") fosters long-lasting German traditions of pastry and confectionary. Bakery Shop Interior, Bakery Shop Design, Cafe Interior Design, Coffee Shop Design, Restaurant Design, Plywood Furniture, Design Furniture, Plywood Floors, Kid Furniture""",https://i.pinimg.com/236x/fc/dd/3b/fcdd3b59f68658eebdfa40f8c8b50391.jpg,germany,yes,1.0,17405,germany,"['brasil', 'england', 'brazil', 'italy', 'holland', 'deutschlandsberg', 'berlin', 'berlín', 'switzerland', 'belgium']",germany
20964,Shop Berlin berlin travel coffee guide coffeehouse coffee and cafes,https://i.pinimg.com/originals/40/f3/6a/40f36acae91baa93314d21cd547a804d.jpg,germany,yes,1.0,19309,berlin,"['berlin', 'berlín', 'city of berlin', 'east berlin', 'new berlin', 'town of berlin', 'berlin, stadt', 'land berlin', 'city of new berlin', 'berlin treptow']",germany
21781,new-record-shop-sound-metaphors-opens-in-berlin,https://thevinylfactory.com/wp-content/uploads/2015/12/sound-metahors-665x400.jpg,germany,yes,1.0,20045,berlin,"['berlin', 'berlín', 'city of berlin', 'east berlin', 'new berlin', 'town of berlin', 'berlin, stadt', 'land berlin', 'city of new berlin', 'berlin treptow']",germany
21793,"FILE – In this Nov. 10, 2015 file picture Syrian refugee Reem Habashieh goes shopping in a Arabian shop in Zwickau, eastern Germany. The Habashieh family are among an unprecedented wave of asylum seekers – more than one million this year – who have come to this rich country seeking a fresh start. Like hundreds of thousands of other Syrians refugees, they fled the brutal civil war that destroyed their Damascus home and left many relatives dead. Settling in Germany has raised new challenges. They have struggled with the country's bureaucracy, overcrowded asylum shelters and at times the residents' open hostility.  (AP Photo/Jens Meyer, file)",https://static.seattletimes.com/wp-content/uploads/2015/12/74993b72eda54822bf453e23dd24df40-780x603.jpg,germany,yes,1.0,20056,germany,"['brasil', 'england', 'brazil', 'italy', 'holland', 'deutschlandsberg', 'berlin', 'berlín', 'switzerland', 'belgium']",germany
29754,"Ludwig Katzenellenbogen visits the premises in Goltzstrasse, Berlin, where his father's shop had been,May 2018.  In discussion with Martin and Brigitte Ruether, owners of Hobbyshop Ruether, on the site since the 1970's @HughWilliamson",https://images.squarespace-cdn.com/content/5a4a440e8c56a83d2fd04288/1528626656218-GO2VPEP30HRS7UD3BER8/ShopInGoltzstr.JPG?format=1000w&content-type=image%2Fjpeg,germany,yes,1.0,27424,berlin,"['berlin', 'berlín', 'city of berlin', 'east berlin', 'new berlin', 'town of berlin', 'berlin, stadt', 'land berlin', 'city of new berlin', 'berlin treptow']",germany
30179,Image of Nudie Jeans Opens Repair Shop in Berlin,https://i0.wp.com/hypebeast.com/image/2014/01/nudie-opens-repair-shop-in-berlin-51.jpg?w=930,germany,yes,1.0,27816,berlin,"['berlin', 'berlín', 'city of berlin', 'east berlin', 'new berlin', 'town of berlin', 'berlin, stadt', 'land berlin', 'city of new berlin', 'berlin treptow']",germany
31716,Outdoor apparel and equipment from our shop in Neustadt,http://rock-trail.com/home_outdoor_shop.jpg,germany,yes,1.0,29239,neustadt,"['neustadt', 'neustadt (wied)', 'neustadt i. sa.', 'neue neustadt', 'neustadt/nord', 'neustadt (dosse)', 'neustadt (hessen)', 'neustadt vogtland', 'neustadt am kulm', 'neustadt b.coburg']",germany
31978,Fruit and vegetable green grocer shop in Turkish part of Kreuzberg in Berlin Germany,https://m.psecn.photoshelter.com/img-get2/I0000.ziluxxARpg/fill=/fit=250x250/I0000.ziluxxARpg.jpg,germany,yes,1.0,29477,berlin germany,"['berlin', 'berlín', 'east berlin', 'city of berlin', 'berlin, stadt', 'town of berlin', 'new berlin', 'land berlin', 'munich', 'berlin treptow']",germany
34037,"Photo of Coffee Shop Cafè Jollie at Neumünster 24534, Germany",https://irs3.4sqi.net/img/general/400x220/80676831_eUUCFKBhw6ESNp4urAattprPt6jt7FWpMYoyOrfJKFE.jpg,germany,yes,1.0,31378,germany,"['brasil', 'england', 'brazil', 'italy', 'holland', 'deutschlandsberg', 'berlin', 'berlín', 'switzerland', 'belgium']",germany
35182,BERLIN POP UP SHOP STORE Trendsale im Berlin 2013,http://www.modeverliebt.net/wp-content/uploads/2013/05/Trendsales_Berlin_Pop_up_Shop_2013-620x250.jpg,germany,yes,1.0,32427,berlin,"['berlin', 'berlín', 'city of berlin', 'east berlin', 'new berlin', 'town of berlin', 'berlin, stadt', 'land berlin', 'city of new berlin', 'berlin treptow']",germany
36715,VEB orange: Shop of GDR products | by Nettel 99,https://live.staticflickr.com/23/33215395_e026d1baa9.jpg,no,yes,1.0,33843,gdr,"['gyhum', 'gleisdorf', 'gdyel', 'gleina', 'gyál', 'gleinstätten', 'ghansor', 'glanié', 'ghāt', 'ghat']",germany
38197,"Photo of Ice Cream Shop Dolce Vita Eiscafe at Seestr. 6, Ludwigsburg 71638, Germany",https://irs0.4sqi.net/img/general/400x220/14192864_a6pDo_3REOMukJMxjcCU55yIAV7rd2RmW1j9QYh9Rfs.jpg,germany,yes,1.0,35205,germany,"['brasil', 'england', 'brazil', 'italy', 'holland', 'deutschlandsberg', 'berlin', 'berlín', 'switzerland', 'belgium']",germany
38927,"Duesseldorf, Germany, buy apples from the farm shop Stock Photo",https://c8.alamy.com/comp/D5DJ14/duesseldorf-germany-buy-apples-from-the-farm-shop-D5DJ14.jpg,germany,yes,1.0,35865,germany,"['brasil', 'england', 'brazil', 'italy', 'holland', 'deutschlandsberg', 'berlin', 'berlín', 'switzerland', 'belgium']",germany
42802,"Berlin shopping. BERLIN, GERMANY - AUGUST 27, 2014: People shop at famous Kurfurstendamm (Ku'Damm) Avenue in Berlin. Berlin is Germany's largest city with Stock Image",https://thumbs.dreamstime.com/t/berlin-shopping-germany-august-people-shop-famous-kurfurstendamm-ku-damm-avenue-germany-s-largest-city-44079151.jpg,germany,yes,1.0,39422,germany,"['brasil', 'england', 'brazil', 'italy', 'holland', 'deutschlandsberg', 'berlin', 'berlín', 'switzerland', 'belgium']",germany
45212,CK-Modelcars Shop Berlin Classic Remise,https://www.cdn-docs-ck.com/docs/bilder/content_gross/265670.jpg,germany,yes,1.0,41629,berlin,"['berlin', 'berlín', 'city of berlin', 'east berlin', 'new berlin', 'town of berlin', 'berlin, stadt', 'land berlin', 'city of new berlin', 'berlin treptow']",germany
46575,Shop in the Kaiserstraße 16 in Bonn,https://image.jimcdn.com/app/cms/image/transf/dimension=150x150:mode=crop:format=jpg/path/s73f4f0805428fab1/image/iac00caa155540143/version/1341858761/image.jpg,germany,yes,1.0,42865,bonn,"['bonn', 'bonne', 'bonnes', 'bonnert', 'bonneveine', 'bonny', 'bonner', 'bonnemain', 'bonne terre', 'bonnat']",germany
255,Immaculate Office or Retail Shop In Bayswater - Bayswater,https://cdn6.ep.dynamics.net/s3/rw-propertyimages/867d-S1889061-502590530-image-M.jpg.ashx?width=310&height=233&mode=crop&scale=both&anchor=middlecente&quality=75,australia,yes,1.0,235,bayswater,"['bayswater', 'bayswater north', 'bayshore', 'watermans bay', 'bay shore', 'bayside', 'bay harbor', 'island bay', 'baylo', 'south bay']",australia
326,Shop & Retail commercial property for lease at 4/1238 Pittwater Road Narrabeen NSW 2101,"https://res-3.cloudinary.com/cre/image/fetch/w_280,h_150,fl_progressive,q_auto,c_fill,f_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F15367430_1_1_210906_021234-w4032-h3024",australia,yes,1.0,304,narrabeen,"['narrabeen', 'north narrabeen', 'narrabri', 'narra', 'narrawallee', 'narragansett', 'narraweena', 'narrabundah', 'nartan', 'naginimora']",australia
771,Offices commercial property for lease at Shop 6/Lot 65 Sandridge Road East Bunbury WA 6230,"https://res-2.cloudinary.com/cre/image/fetch/w_280,h_210,fl_progressive,q_auto,c_fill,f_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F15119426_1_1_210513_030456-w1200-h900",australia,no,1.0,714,bunbury,"['bunbury', 'south bunbury', 'east bunbury', 'padbury', 'woodbury', 'barnsbury', 'buntingford', 'bundaberg', 'millbury', 'lesbury']",australia
788,"Shop & Retail commercial property for lease at Tudor Arcade Shops 6 & 7, 225 Jull Street Armadale WA 6112","https://res-3.cloudinary.com/cre/image/fetch/w_280,h_158,fl_progressive,q_auto,c_fill,f_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F13783510_1_pi_191129_040244-w800-h600",australia,yes,1.0,730,armadale wa,"['armadale', 'armada', 'village of armada', 'armada residence', 'audierne', 'portsoy', 'angono', 'alveslohe', 'albacete', 'palme']",australia
790,Shop & Retail commercial property for lease at 27/6-8 Hannah Street Beecroft NSW 2119,"https://res-1.cloudinary.com/cre/image/fetch/w_280,h_158,fl_progressive,q_auto,c_fill,f_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F13528929_1_1_190904_040858-w5184-h3888",australia,yes,1.0,732,beecroft,"['beecroft', 'carcroft', 'woodcroft', 'scarcroft', 'moorcroft', 'lincroft', 'beesel', 'folcroft', 'ashcroft', 'beelen']",australia
827,Shop & Retail commercial property for lease at 1/15 Montague Street Greenslopes QLD 4120,"https://res-3.cloudinary.com/cre/image/fetch/w_280,h_150,fl_progressive,q_auto,c_fill,f_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F14344577_1_1_200628_011006-w1027-h770",australia,yes,1.0,765,greenslopes,"['greenslopes', 'greenacres', 'greenacre', 'greenhithe', 'greenbrier', 'greenstone', 'greenup', 'greenwith', 'greenback', 'gossops green']",australia
1059,Shop & Retail commercial property for lease at Tenancy 1/125 -127 Wilson Street Burnie TAS 7320,"https://res-3.cloudinary.com/cre/image/fetch/w_280,h_150,fl_progressive,q_auto,c_fill,f_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F13540474_1_1_190909_052825-w800-h388",australia,yes,1.0,979,burnie,"['burnie', 'burney', 'burnet', 'upper burnie', 'burneside', 'burns', 'burnside', 'burnaby', 'glen burnie', 'burnage']",australia
1142,"Queen of Pops concept store. Shop 4, 680 Sandgate Road, Clayfield QLD 4011 AUSTRALIA. Photo by Essence Images.",https://i.pinimg.com/236x/cf/b5/8d/cfb58db60196625be08a0026173a40d0.jpg,australia,yes,1.0,1058,australia,"['ausa', 'england', 'brasil', 'brazil', 'canada', 'cañada', 'melbourne', 'sydney', 'tasmania', 'china']",australia
1695,Shop & Retail commercial property for lease at 14-20 Gardeners Road Kingsford NSW 2032,"https://res-3.cloudinary.com/cre/image/fetch/w_280,h_150,fl_progressive,q_auto,c_fill,f_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F14538578_1_1_201201_123720-w1200-h973",australia,yes,1.0,1566,kingsford,"['kingsford', 'kingswinford', 'city of kingsford', 'kingsford heights', 'kingswood', 'town of kingsford heights', 'kington', 'kingskerswell', 'kingsthorpe', 'kingsbridge']",australia
1737,Shop & Retail commercial property for lease at Shop 2/2-4 Main Street Mount Annan NSW 2567,"https://res-2.cloudinary.com/cre/image/fetch/w_280,h_150,fl_progressive,q_auto,c_fill,f_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F14630552_1_1_201022_112514-w800-h600",australia,yes,1.0,1603,mount annan,"['mount annan', 'annan', 'village of anna', 'city of anna', 'mount james', 'anna', 'anna valley', 'santa anna', 'annangrove', 'mount dandenong']",australia
1836,"Main street Rainbow 1930. Shops on the other side of the street include JL Wishart jeweler; AG Strauss general store & West's butcher shop. Wishart store incorporated two shops, the jewelers [at right below the sign] & a drapery [at left below the sign]. A sausage factory was at the rear of West's next to which is a laneway. On the other side of the lane is Congoleon's cafe. The 2 storey building with the veranda is the Middle pub & the National Bank is between that & AC Strauss",https://i.pinimg.com/736x/d9/6d/5e/d96d5ea49fade326480f9cd2733ac5c7--rainbow-shop-butcher-shop.jpg,australia,yes,1.0,1695,rainbow,"['rainbow', 'rainbow beach', 'violet', 'indigo', 'fountain green', 'pink', 'orange', 'sunshine', 'rain', 'blossom']",australia
2173,Shop & Retail commercial property sold at 7/701 Military Road Mosman NSW 2088,"https://res-1.cloudinary.com/cre/image/fetch/w_280,h_150,fl_progressive,q_auto,c_fill,f_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2Fw800-h533-2010704201_1_pi_150318_031749",australia,yes,1.0,2008,mosman,"['mosman', 'mólos', 'mottingham', 'mosman park', 'mohr', 'moosach', 'mojš', 'moult', 'motten', 'moofoué']",australia
2529,Cafe & Coffee Shop  business for sale in Wangaratta - Image 1,"https://res-3.cloudinary.com/cre/image/fetch/h_252,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Frimh2.domain.com.au%2FAPpj_2EcRjI0jE6x-8DP5b7yZqY%3D%2Ffit-in%2F800x600%2Ffilters%3Aformat(jpeg)%2F2016372507_1_1_200714_053654-w3485-h2614",australia,yes,1.0,2338,wangaratta,"['wangaratta', 'wanguri', 'wangba', 'wangmo', 'wangyao', 'wañgan', 'wangpu', 'wangwu', 'wangjia', 'wangoi']",australia
3004,Shop & Retail commercial property for sale at 47 Shamrock St Blackall QLD 4472,"https://res-3.cloudinary.com/cre/image/fetch/w_280,h_210,fl_progressive,q_auto,c_fill,f_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2016184794_1_1_200326_105003-w700-h525",australia,yes,1.0,2767,blackall,"['blackall', 'blackbutt', 'blackheath', 'blackett', 'blackfalds', 'blackrod', 'blackalls park', 'blackridge', 'black rock', 'black lick']",australia
3304,Shop & Retail commercial property for lease at Suite 2/755-759 Botany Road Rosebery NSW 2018,"https://res-2.cloudinary.com/cre/image/fetch/w_280,h_210,fl_progressive,q_auto,c_fill,f_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F15368782_2_1_210906_063317-w1920-h1291",australia,yes,1.0,3046,rosebery,"['rosebery', 'rosewell', 'rose', 'rosehearty', 'roselies', 'roses', 'rosemead', 'rosewater', 'rose town', 'rosemère']",australia
3862,Location map for Shop 2/2-6 Epsom Road Ascot Vale,"https://maps.googleapis.com/maps/api/staticmap?center=-37.7708879,144.9049053&zoom=17&size=470x210&maptype=roadmap&sensor=true&markers=color:red%7Clabel:%7C-37.7708879,144.9049053&key=AIzaSyDI5PXWSM21oJE0-IBtQGeh5EzRar3_Ty4",australia,yes,1.0,3562,ascot vale,"['ascot vale', 'ascot', 'ascot park', 'vale park', 'oxley vale', 'castle vale', 'cheltenham', 'the vale', 'newbury', 'prospect vale']",australia
4468,Shop & Retail commercial property sold at 544 Pacific Highway Chatswood NSW 2067,"https://res-2.cloudinary.com/cre/image/fetch/w_280,h_150,fl_progressive,q_auto,c_fill,f_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2Fw800-h534-2010424146_1_pi_150315_120021",australia,yes,1.0,4111,chatswood,"['chatswood', 'chatte', 'chatrai', 'châtelet', 'châtellerault', 'cap-chat', 'chato', 'chatipán', 'chatian', 'chatsworth']",australia
4502,Shop & Retail commercial property for lease at 139 Acland Street St Kilda VIC 3182,"https://res-1.cloudinary.com/cre/image/fetch/w_768,h_320,fl_progressive,q_auto,c_fill,f_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F14350585_1_1_200630_062021-w2016-h1512",australia,yes,1.0,4143,st kilda,"['saint kilda', 'st kilda west', 'st kilda east', 'geelong', 'collingwood', 'collingwood park', 'geelong west', 'adelaide', 'fremantle', 'geelong city centre']",australia
4657,Shop & Retail commercial property for lease at 53a King Street Newtown NSW 2042,"https://res-3.cloudinary.com/cre/image/fetch/w_768,h_320,fl_progressive,q_auto,c_fill,f_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F14148014_3_1_200407_043037-w1024-h768",australia,yes,1.0,4288,newtown,"['newtown', 'town of newtown', 'borough of newtown', 'village of newtown', 'newtownards', 'newtown grant', 'newtown cunningham', 'newtownhamilton', 'newtownabbey', 'newtownmountkennedy']",australia
