id,text,url,entity_presence,llama,svm_1,new,gemini-flash_faiss_country
00077.jsonl.gz-17230723,"Cherry Trees On A Hill, Cantone Zug Canvas Print by Panoramic Images",https://render.fineartamerica.com/images/rendered/search/canvas-print/mirror/break/images-medium-5/cherry-trees-on-a-hill-cantone-zug-panoramic-images-canvas-print.jpg,yes,no,1.0,False,switzerland
00067.jsonl.gz-13157606,"Alpine hill, trees and snow residue in spring. Alpine hill with trees and snow residue in spring in Switzerland Royalty Free Stock Photography",https://thumbs.dreamstime.com/t/alpine-hill-trees-snow-residue-spring-switzerland-alpine-hill-trees-snow-residue-spring-111582897.jpg,yes,switzerland,1.0,False,switzerland
00090.jsonl.gz-2276104,"Piazza Collegiata, Bellinzona, from the steps of the Collegiata, with the Castel Grande in the background Photograph by David Hill taken 1 November 2012, about 2.00 pm. Ruskin's balcony can be seen (left) on the house just left of centre. The square was quiet being All Saints Day, but the following day was thronged with people.",https://sublimesites.files.wordpress.com/2014/07/piazza-collegiate-bellinzona.jpg?w=723&h=542,no,switzerland,1.0,False,switzerland
00020.jsonl.gz-5901456,"Ticino, Switzerland by Serguei Ouklonski - Buildings & Architecture Public & Historical ( hill, old, building, mountain, wood, church, no person, traditional, tourism, architecture, travel, house, landscape, religion, tower, sky, tree, outdoors, monastery, streetview architecture )",http://lh3.googleusercontent.com/INze7D-8F7Vnqyscq6dhsmhqwNEMGlbdSYvCyhcSkSr4Dep9eCbrxN43bBXVgkwvDdbJxQx-4Ih-fbw5MZ4uLfA=s270-c,yes,switzerland,1.0,False,switzerland
00013.jsonl.gz-3256387,"Snow Capped Mountains Range During Winter In Shilthorn, Switzerland, Walkway On Rock Hill Covered By",https://static2.bigstockphoto.com/8/6/3/large2/368461621.jpg,yes,switzerland,1.0,False,switzerland
00018.jsonl.gz-8678445,"Abandoned red bench on hill view point. September misty evening on the hill in Switzerland Alps. Red wooden bench on meadow, cold rainy and misty weather.  - stock photo",https://thumb101.shutterstock.com/image-photo/stock-photo-abandoned-red-bench-on-hill-view-point-september-misty-evening-on-the-hill-in-switzerland-alps-450w-218763127.jpg,yes,switzerland,1.0,False,switzerland
00010.jsonl.gz-18061375,Interlaken (JaviJ.com) Tags: mountain peak range hill ridge snowcapped landscape alpenglow valley scenic scenery fog night city town ciudad javijurban javijlandscape paisaje ligths alps alpes monch jungfrau suiza helvetia sunset red colors clouds,https://farm5.static.flickr.com/4642/38678441235_78e84469da_t.jpg,yes,switzerland,1.0,False,switzerland
00082.jsonl.gz-17683034,"Reuss River reflections, of the - Jesuit Church - Kapellbrücke (Chapel Bridge) - Wasserturm (Water Tower) - Chateau Gutsch (distal hill) - Rathausturm (Town Hall Tower) - and the top of the Luegislandturm, one of the towers forming the old fortress wall around the old city of Lucerne",https://photos.smugmug.com/Galleries/Switzerland-2007/i-FGFVbsc/1/d70166da/M/326%20-%20Across%20the%20Reuss%20River%20-%20to%20the%20Jesuit%20Church%20-%20Water%20T-M.jpg,yes,switzerland,1.0,False,switzerland
00087.jsonl.gz-14753101,Landscape image of purple flowers growing on stone fence along a road in the countryside outside of Lausanne with Vineyards on a hill in the background.,https://thumbnails.yayimages.com/0/9e/9eb67.jpg,yes,switzerland,1.0,False,switzerland
00093.jsonl.gz-10872321,"Winter evening in Lausanne. Skyline of Lausanne, Switzerland as seen from the Cathedral hill at sunset zoomed-in on the tower of St-Francois Church.",https://t4.ftcdn.net/jpg/01/69/90/09/360_F_169900953_pnfqNrmtdT58HKcPPXS4wK0SH1Nb9bMp.jpg,yes,switzerland,1.0,False,switzerland
00091.jsonl.gz-1400354,"Eiger Photograph - Hikers Standing On A Hill, Mt Eiger by Panoramic Images",https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/hikers-standing-on-a-hill-mt-eiger-panoramic-images.jpg,yes,switzerland,1.0,False,switzerland
00013.jsonl.gz-16583993,Castle On A Hill In Switzerland by Pierre Leclerc Photography,https://images.fineartamerica.com/images-square-real-5/castle-on-a-hill-in-switzerland-pierre-leclerc-photography.jpg,yes,switzerland,1.0,False,switzerland
00079.jsonl.gz-9563694,View of Andermatt while climbing the hill towards Natschen on the MGB,http://jonathansworldlyimages.com/wp-content/gallery/normal-120817-dfb/thumbs/thumbs_2017-switzerland-7168.jpg,yes,switzerland,1.0,False,switzerland
00087.jsonl.gz-12092149,"www.villars.ch Ski, Nice View, Landscapes, Mountains, Nature, Travel, Hill Country Resort, Tourism, Paisajes",https://i.pinimg.com/236x/11/29/6c/11296c223a7803e3eb694e3ee867834e--sur.jpg,yes,switzerland,1.0,False,switzerland
00009.jsonl.gz-7819206,sheds: Sheds on the slope of hill near Lucerne lake in Switzerland,https://us.123rf.com/450wm/shanin/shanin1601/shanin160101666/50804845-sheds-on-the-slope-of-hill-near-lucerne-lake-in-switzerland.jpg?ver=6,yes,switzerland,1.0,False,switzerland
00027.jsonl.gz-747095,City and lake of Luzern panoramic view from the hill,https://static.zoonar.de/img/www_repository5/ff/62/88/11_70580ba43672bea31c1d4f67b6abe34c.jpg,yes,switzerland,1.0,False,switzerland
00028.jsonl.gz-13012185,winding road over green hill in the swiss alps,https://static2.bigstockphoto.com/9/9/1/large2/199060864.jpg,yes,switzerland,1.0,False,switzerland
00084.jsonl.gz-3974978,Look at the beautiful hills of Swiss Alps. Panoramic view from hill Faulhorn in swiss alps. GRINDELWALD IN BERN CANTON SWITZERLAND stock photography,https://thumbs.dreamstime.com/t/look-beautiful-hills-swiss-alps-12400092.jpg,yes,switzerland,1.0,False,switzerland
00068.jsonl.gz-794987,"Snowy rocky mountains and hill ski trails in Verbier, Switzerland",https://images.unsplash.com/photo-1490640956035-66426af34621?ixlib=rb-0.3.5&amp;s=ca090da82a7162757d84e017b83a1952&amp;dpr=1&amp;auto=format&amp;fit=crop&amp;w=1000&amp;q=80&amp;cs=tinysrgb,yes,switzerland,1.0,False,switzerland
00076.jsonl.gz-15083477,Path through autumn vineyard on hill with yellow leaves in Switzerland royalty free stock photography,https://thumbs.dreamstime.com/t/path-autumn-vineyard-n-hill-yellow-leaves-switzerland-farm-lane-vineyards-harvest-fall-zurich-131306627.jpg,yes,switzerland,1.0,False,switzerland
00076.jsonl.gz-17707500,"River Kupa and beautiful old Ozalj Castle on the hill in town of Ozalj, Croatia, reflection in water surface Redakční",https://us.123rf.com/450wm/ilijaa/ilijaa1909/ilijaa190900058/129744748-river-kupa-and-beautiful-old-ozalj-castle-on-the-hill-in-town-of-ozalj-croatia-reflection-in-water-s.jpg?ver=6,yes,croatia,1.0,False,croatia
00025.jsonl.gz-2349366,"Views while hiking Marjan Hill in Split, Croatia",https://i1.wp.com/jetsettingfools.com/wp-content/uploads/2017/05/View-from-Marjan-Hill-Split-Croatia.jpg?w=735&h=485&ssl=1,yes,croatia,1.0,False,croatia
00027.jsonl.gz-12700931,"Split waterfront and Marjan hill aerial view, Dalmatia, Croatia in the sunset",https://t3.ftcdn.net/jpg/01/36/72/16/240_F_136721699_Q9H7y6uKpGQPs6fLIOY1H9VZaWjZ2kdJ.jpg,yes,croatia,1.0,False,croatia
00009.jsonl.gz-11706535,"Village from top of the hill in Mediterranean region, Croatia.  - stock photo",https://thumb7.shutterstock.com/image-photo/stock-photo-village-from-top-of-the-hill-in-mediterranean-region-croatia-450w-266034755.jpg,yes,croatia,1.0,False,croatia
00083.jsonl.gz-1339239,"Cross on Hill in Dubrovnik, Croatia Stock Images",https://thumbs.dreamstime.com/t/cross-hill-dubrovnik-croatia-16894914.jpg,yes,croatia,1.0,False,croatia
00024.jsonl.gz-498445,"Baska Bay, Croatia: Beautiful Croatian beach from Hill called Bag. The beach is more than 3km long",http://a.rgbimg.com/users/z/za/zatrokz/600/meS9Miu.jpg,yes,croatia,1.0,False,croatia
00075.jsonl.gz-4506302,Klis fortress...from the hill above,https://i1.wp.com/farm8.staticflickr.com/7099/7387928694_4c296aaef2.jpg,yes,croatia,1.0,False,croatia
00020.jsonl.gz-4274555,View of Split port and city and marjan hill- Croatia,https://us.123rf.com/450wm/padebat/padebat1112/padebat111200009/11755619-view-of-split-port-and-city-and-marjan-hill-croatia.jpg?ver=6,yes,croatia,1.0,False,croatia
00066.jsonl.gz-12434889,Free City Motovun On Top Of The Hill On Istria Stock Photo - 54064760,https://thumbs.dreamstime.com/t/city-motovun-on-top-of-the-hill-on-istria-54064760.jpg,yes,croatia,1.0,False,croatia
00072.jsonl.gz-8601571,Istria Hill towns,https://travelswithpaulandkaye.files.wordpress.com/2017/10/dscf4419-edit-edit1.jpg?w=412&,yes,croatia,1.0,False,croatia
00094.jsonl.gz-12452228,"Marjan Hill Chapels On Segway Split, Croatia",https://cdn.projectexpedition.com/photos/28640touractivity1_sized.jpg,yes,croatia,1.0,False,croatia
00022.jsonl.gz-6045940,"A View From Groznjan Of The Istrian Hill Town Countryside, Istria, Croatia Shower Curtain",https://render.fineartamerica.com/images/rendered/search/shower-curtain/images/artworkimages/medium/1/a-view-from-groznjan-of-the-istrian-hill-town-countryside-istria-croatia-global-light-photography-nicole-leffer.jpg?&targetx=-219&targety=0&imagewidth=1226&imageheight=819&modelwidth=787&modelheight=819&backgroundcolor=30501B&orientation=0,yes,croatia,1.0,False,croatia
00027.jsonl.gz-14691873,"This Sept. 4, 2018 photo shows the old town of Dubrovnik from a hill above the city. Crowds of tourist are clogging the entrances into the ancient walled city, a UNESCO World Heritage Site, as huge cruise ships unload thousands more daily.",https://ewscripps.brightspotcdn.com/dims4/default/f783466/2147483647/strip/true/crop/1000x563+0+0/resize/1280x720!/quality/90/?url=https%3A%2F%2Fewscripps.brightspotcdn.com%2Fca%2F5d%2F142762994ba9bb5873c7ab567146%2Fwptv-dubrovnik-croatia.jpg,yes,croatia,1.0,False,croatia
00005.jsonl.gz-15835599,Town Of Vis Panorama From Hill Carry-all Pouch,https://render.fineartamerica.com/images/rendered/small/flat/pouch/images/artworkimages/medium/1/town-of-vis-panorama-from-hill-dalibor-brlek.jpg?transparent=0&targetx=-238&targety=0&imagewidth=1253&imageheight=473&modelwidth=777&modelheight=474&backgroundcolor=056C92&orientation=0&producttype=pouch-regularbottom-medium,yes,no,1.0,False,croatia
00012.jsonl.gz-5627844,Ancient defensive wall on the hill next to Ston in Croatia Royalty Free Stock Images,https://thumbs.dreamstime.com/t/ancient-defensive-wall-hill-next-to-ston-croatia-second-largest-world-36643369.jpg,yes,croatia,1.0,False,croatia
00088.jsonl.gz-10435719,"Od city of Dubrovnik in May seen from hill, Croatia",https://static2.bigstockphoto.com/8/5/1/large2/158547167.jpg,yes,croatia,1.0,False,croatia
00065.jsonl.gz-10227254,"Sitting atop Čukur hill in Banovina, Croatia is a sculpture of a giant camera lens. Its clean, circular form is nearly flawless, but it has one subtle imperfection—there is a single bullet hole that fractures the crystal-clear glass. This crack is intentional, and its significance honors a fallen Croatian photographer named Gordan Lederer who lost his life in 1991. As he was standing on Čukur hill documenting the Croatian War of Independence, he was tragically shot and killed by a sniper…",https://i.pinimg.com/236x/4e/c5/8e/4ec58e6ee83cf471935ce5fb42e48929.jpg,yes,croatia,1.0,False,croatia
00064.jsonl.gz-15862446,Cross on the mountain above Makarska. Cross on a hill above the town of Makarska and sea views Royalty Free Stock Photography,https://thumbs.dreamstime.com/t/cross-mountain-above-makarska-hill-town-sea-views-46052617.jpg,yes,croatia,1.0,False,croatia
00018.jsonl.gz-8599685,"Hiking Marjan Hill in Split, Croatia by JetSettingFools.com",https://jetsettingfools.com/wp-content/uploads/2015/03/Hiking-Marjan-Hill-in-Split-Croatia-580x387.jpg,yes,croatia,1.0,False,croatia
00032.jsonl.gz-296569,"Fine art stock photograph of the beautiful waterfront of Rovinj Croatia at dawn, in Istria, with the Church of Saint Euphemia atop the hill.",https://www.matttilghman.com/wp-content/uploads/2017/04/Rovinj-Croatia-Waterfront-500x198.jpg,yes,croatia,1.0,False,croatia
00019.jsonl.gz-12357768,"Split, explore Marjan Hill with GREYP e-bike photo 7",https://media.tacdn.com/media/attractions-splice-spp-674x446/07/82/8b/5e.jpg,yes,croatia,1.0,False,croatia
00081.jsonl.gz-4709086,"Chapel on the hill with a nice view of the sea. In Trpanj, Croatia royalty free stock photography",https://thumbs.dreamstime.com/t/chapel-hill-nice-view-sea-trpanj-croatia-chapel-hill-nice-view-sea-123531977.jpg,yes,croatia,1.0,False,croatia
00010.jsonl.gz-1932562,"Beautiful landscape. View of medieval town Motovun on a top of a hill, Croatia. - stock photo",https://thumb101.shutterstock.com/image-photo/stock-photo-beautiful-landscape-view-of-medieval-town-motovun-on-a-top-of-a-hill-croatia-450w-190426823.jpg,yes,croatia,1.0,False,croatia
00021.jsonl.gz-15931241,Town of Motovun on picturesque hill,http://static.zoonar.de/img/www_repository3/4b/f9/db/9_95d011c41ac8cbf51ce3c61ffcdfd0de.jpg,yes,croatia,1.0,False,croatia
00079.jsonl.gz-2144134,"The view of Split, Croatia, from atop the western hill",https://i0.wp.com/bigtinyworld.com/wp-content/uploads/2020/05/split-hill-3.jpg?w=445&h=297&ssl=1,yes,croatia,1.0,False,croatia
